user_enc,seq_item_ids,seq_item_cats,seq_merchant_ids,seq_service_types,seq_price_bin,seq_time_of_day,seq_weekday,seq_weather_enc,seq_weather_lvl,seq_promo_main_enc,seq_promo_delv_enc,seq_disc_pct,seq_cashback_pct,seq_subtotal,seq_total_spend,seq_is_weekend,seq_is_holiday,segment_enc,kecamatan_enc_merchant,avg_session_duration,total_orders,user_total_spend,user_avg_price,user_median_price,voucher_count,voucher_rate,avg_voucher_pct,total_cashback,recency_days,seq_length,unique_items,unique_merchants,voucher_usage_ratio,target_discount
449,"[nan, nan, nan, 477.0, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 2.0, nan, nan, nan, nan, nan, nan]","[320, 110, 82, 248, 320, 40, 320, 320, 320, 73]","[2, 1, 1, 1, 2, 1, 0, 2, 2, 1]","['unknown', 'unknown', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']","['morning', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening']","[1, 3, 3, 6, 6, 3, 5, 3, 5, 2]","[3, 2, 3, 3, 3, 3, 0, 3, 3, 3]","['hot', 'cool', 'hot', 'normal', 'hot', 'normal', 'cool', 'normal', 'normal', 'normal']","[51, 50, 51, 51, 9, 28, 51, 51, 51, 51]","[nan, 29.0, nan, nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 49717, 185854, 49033, 0, 196306, 0, 0, 0, 135418]","[5000.0, 49717.0, 188757.66, 54908.28, 5000.0, 183223.49, 5000.0, 5000.0, 5000.0, 141152.14]","[0, 0, 0, 1, 1, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3.0,1145.4545454545455,10,642758.5700000001,61632.8,24516.5,1,0.1,0.030000000000000006,4971.7,1,10,10,6,0.1,0
450,"[nan, nan, nan, nan, nan, nan, 11.0, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, 2.0, nan, nan, nan, nan, nan, nan, nan, nan]","[320, 320, 320, 320, 320, 320, 10, 191, 79, 320, 49, 302, 320, 320, 25]","[0, 2, 0, 0, 2, 2, 1, 1, 1, 2, 1, 1, 0, 2, 1]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']","['morning', 'morning', 'morning', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening']","[0, 2, 6, 0, 1, 1, 0, 2, 3, 5, 2, 3, 1, 6, 4]","[3, 0, 1, 3, 0, 0, 0, 0, 0, 0, 3, 3, 3, 0, 3]","['normal', 'cool', 'hot', 'normal', 'normal', 'hot', 'normal', 'hot', 'normal', 'normal', 'hot', 'hot', 'hot', 'normal', 'hot']","[51, 51, 51, 34, 16, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51]","[nan, nan, nan, 33.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.15, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 34310, 131192, 119537, 0, 141298, 71711, 0, 0, 219837]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 44294.5, 140452.85, 123220.31, 5000.0, 146099.12, 77722.88, 5000.0, 5000.0, 226436.27]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,5.0,818.1818181818181,15,803225.9299999999,47859.0,0.0,0,0.0,0.02,0.0,0,15,15,7,0.0,0
451,"[nan, nan, nan, nan, nan, nan, nan, 629.0, nan]","[nan, nan, nan, nan, nan, nan, nan, 4.0, nan]","[320, 320, 152, 19, 154, 320, 140, 210, 222]","[2, 2, 1, 1, 1, 2, 1, 1, 1]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'low', 'unknown']","['morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening']","[4, 2, 2, 5, 3, 3, 6, 3, 2]","[3, 0, 3, 2, 2, 3, 0, 1, 0]","['hot', 'cool', 'cool', 'hot', 'cool', 'hot', 'normal', 'hot', 'hot']","[51, 51, 48, 35, 51, 51, 51, 51, 51]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 102166, 121476, 97333, 0, 95845, 24693, 217109]","[5000.0, 5000.0, 106611.14, 111939.91, 103201.46, 5000.0, 102498.33, 32778.25, 222704.33]","[0, 0, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,9.0,1472.7272727272727,9,694733.42,73180.22222222222,95845.0,1,0.1111111111111111,0.011111111111111112,15324.9,4,9,9,7,0.1111111111111111,0
452,"[nan, nan, 815.0, nan, 348.0, nan, nan, nan]","[nan, nan, 2.0, nan, 2.0, nan, nan, nan]","[320, 1, 79, 242, 134, 320, 320, 132]","[2, 1, 1, 1, 1, 0, 2, 1]","['unknown', 'unknown', 'medium', 'unknown', 'medium', 'unknown', 'unknown', 'unknown']","['morning', 'morning', 'morning', 'morning', 'morning', 'evening', 'evening', 'evening']","[3, 1, 4, 2, 0, 4, 6, 5]","[2, 3, 0, 3, 3, 3, 3, 0]","['normal', 'normal', 'hot', 'hot', 'normal', 'cool', 'normal', 'normal']","[51, 51, 51, 51, 28, 42, 6, 51]","[nan, nan, 56.0, nan, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.1, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0]","[0, 221161, 47257, 70255, 48442, 0, 0, 62070]","[5000.0, 228708.22, 47257.0, 77356.93, 49718.11, 5000.0, 5000.0, 68229.27]","[0, 0, 0, 0, 0, 0, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0]",1,5.0,1178.1818181818182,8,486269.53,56148.125,47849.5,1,0.125,0.03125,0.0,2,8,8,6,0.125,0
453,"[411.0, nan, nan, nan, 696.0, nan, 538.0, nan, nan, nan, nan, 137.0, nan, nan]","[2.0, nan, nan, nan, 5.0, nan, 5.0, nan, nan, nan, nan, 1.0, nan, nan]","[241, 320, 320, 320, 88, 320, 287, 225, 104, 167, 320, 189, 320, 68]","[1, 0, 0, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1]","['medium', 'unknown', 'unknown', 'unknown', 'high', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown', 'medium', 'unknown', 'unknown']","['morning', 'morning', 'morning', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening']","[3, 5, 2, 6, 3, 6, 2, 4, 3, 0, 4, 5, 6, 1]","[1, 0, 3, 3, 0, 3, 3, 0, 3, 1, 0, 1, 0, 3]","['cool', 'normal', 'cool', 'normal', 'cool', 'hot', 'normal', 'hot', 'hot', 'hot', 'normal', 'normal', 'normal', 'normal']","[51, 51, 51, 36, 4, 51, 51, 51, 51, 16, 51, 51, 9, 51]","[nan, 47.0, nan, nan, nan, 29.0, nan, nan, 14.0, 33.0, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.1, 0.2, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.2, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[39141, 0, 0, 0, 88662, 0, 39286, 204490, 171764, 171344, 0, 25047, 0, 245706]","[42132.18, 5000.0, 5000.0, 5000.0, 76931.83, 5000.0, 43640.06, 211400.06, 171764.0, 154209.6, 5000.0, 32974.99, 5000.0, 255167.09]","[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,4.0,1178.1818181818182,14,1018219.81,70388.57142857143,32094.0,2,0.14285714285714285,0.042857142857142864,0.0,1,14,14,9,0.14285714285714285,0
454,"[237.0, nan, nan, nan, nan, nan, nan, nan, 828.0, nan, nan, nan, nan]","[1.0, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan]","[133, 320, 320, 320, 320, 320, 26, 308, 77, 320, 320, 320, 307]","[1, 2, 0, 2, 0, 2, 1, 1, 1, 2, 2, 2, 1]","['medium', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown']","['morning', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening']","[4, 0, 6, 4, 2, 0, 1, 3, 3, 0, 3, 0, 4]","[3, 1, 2, 0, 3, 3, 1, 0, 3, 3, 3, 0, 0]","['normal', 'normal', 'normal', 'hot', 'normal', 'hot', 'normal', 'normal', 'hot', 'cool', 'normal', 'normal', 'normal']","[51, 51, 51, 51, 37, 51, 51, 51, 51, 42, 51, 34, 51]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0]","[59775, 0, 0, 0, 0, 0, 210123, 189844, 56279, 0, 0, 0, 61540]","[69382.54, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 213128.51, 199337.52, 65955.93, 5000.0, 5000.0, 5000.0, 66781.85]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1,19.0,1112.7272727272727,13,654586.35,44427.769230769234,0.0,0,0.0,0.015384615384615385,0.0,0,13,13,6,0.0,0
455,"[nan, nan, nan, nan, nan, 843.0, nan]","[nan, nan, nan, nan, nan, 0.0, nan]","[320, 320, 79, 150, 320, 159, 320]","[2, 2, 1, 1, 2, 1, 2]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'high', 'unknown']","['morning', 'morning', 'morning', 'afternoon', 'afternoon', 'evening', 'evening']","[4, 0, 4, 1, 2, 2, 6]","[0, 1, 0, 1, 3, 3, 3]","['normal', 'cool', 'hot', 'normal', 'normal', 'hot', 'normal']","[51, 38, 51, 38, 51, 7, 46]","[nan, 9.0, nan, nan, nan, nan, nan]","[0.0, 0.2, 0.0, 0.1, 0.0, 0.15, 0.15]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 220670, 124946, 0, 98692, 0]","[5000.0, 5000.0, 229891.42, 116873.69, 5000.0, 88472.15, 5000.0]","[0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]",2,5.0,720.0,7,455237.26,63472.57142857143,0.0,2,0.2857142857142857,0.08571428571428572,0.0,5,7,7,4,0.2857142857142857,3
456,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[9, 320, 210, 48, 16, 320, 320, 288, 320, 320]","[1, 2, 1, 1, 1, 0, 0, 1, 2, 0]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']","['morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening']","[3, 4, 1, 0, 1, 1, 2, 1, 4, 0]","[3, 3, 3, 1, 0, 0, 3, 3, 3, 0]","['normal', 'hot', 'cool', 'normal', 'normal', 'normal', 'hot', 'normal', 'normal', 'normal']","[51, 51, 51, 51, 51, 51, 0, 51, 51, 51]","[nan, 17.0, nan, nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0]","[148778, 0, 78399, 93608, 165674, 0, 0, 79488, 0, 0]","[151455.65, 5000.0, 82452.29, 103534.62, 174913.1, 5000.0, 5000.0, 84996.52, 5000.0, 5000.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1.0,1112.7272727272727,10,622352.18,56594.7,39199.5,0,0.0,0.0,0.0,0,10,10,6,0.0,0
457,"[nan, nan, nan, nan, 775.0, nan, 560.0, 207.0, nan, nan, nan, nan]","[nan, nan, nan, nan, 6.0, nan, 8.0, 9.0, nan, nan, nan, nan]","[320, 320, 320, 178, 255, 285, 231, 192, 24, 320, 320, 189]","[2, 0, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1]","['unknown', 'unknown', 'unknown', 'unknown', 'medium', 'unknown', 'medium', 'low', 'unknown', 'unknown', 'unknown', 'unknown']","['night', 'morning', 'morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening']","[6, 1, 4, 4, 3, 2, 6, 4, 3, 6, 2, 2]","[0, 3, 3, 0, 0, 3, 3, 1, 2, 0, 3, 1]","['hot', 'cool', 'normal', 'hot', 'normal', 'normal', 'cool', 'normal', 'normal', 'normal', 'hot', 'normal']","[10, 51, 51, 51, 51, 27, 5, 51, 51, 6, 51, 24]","[12.0, nan, 29.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.1, 0.0, 0.0, 0.2, 0.0, 0.15]","[0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 134724, 40636, 113554, 63040, 19481, 75151, 0, 0, 89099]","[5000.0, 5000.0, 5000.0, 145444.6, 47019.85, 104872.46, 66061.09, 25851.18, 82008.06, 5000.0, 5000.0, 85134.02]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,6.0,680.0,12,581391.26,44640.416666666664,30058.5,3,0.25,0.049999999999999996,0.0,3,12,12,8,0.25,3
458,"[nan, nan, nan, nan, nan, nan, 802.0, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, 8.0, nan, nan, nan]","[320, 320, 320, 320, 33, 129, 161, 320, 226, 109]","[2, 2, 0, 0, 1, 1, 1, 0, 1, 1]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'low', 'unknown', 'unknown', 'unknown']","['night', 'night', 'night', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening']","[2, 4, 5, 3, 1, 0, 0, 6, 0, 0]","[3, 0, 1, 3, 1, 3, 3, 2, 0, 1]","['hot', 'hot', 'cool', 'cool', 'normal', 'normal', 'hot', 'normal', 'hot', 'hot']","[51, 51, 49, 3, 51, 45, 30, 51, 51, 24]","[nan, nan, nan, 9.0, nan, nan, 14.0, nan, nan, nan]","[0.0, 0.0, 0.2, 0.0, 0.0, 0.1, 0.15, 0.0, 0.0, 0.2]","[0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 125761, 223334, 20959, 0, 129614, 197184]","[5000.0, 5000.0, 5000.0, 5000.0, 130594.81, 212225.32, 17815.15, 5000.0, 140012.72, 177032.66]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,4.0,1243.6363636363637,10,702680.66,69685.2,10479.5,3,0.3,0.065,0.0,6,10,10,6,0.3,3
459,"[nan, nan, 183.0, nan, nan, nan, 805.0, 453.0, nan]","[nan, nan, 0.0, nan, nan, nan, 7.0, 1.0, nan]","[320, 20, 185, 320, 320, 147, 109, 16, 24]","[2, 1, 1, 2, 2, 1, 1, 1, 1]","['unknown', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'high', 'medium', 'unknown']","['night', 'morning', 'morning', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening']","[5, 6, 1, 6, 4, 2, 2, 1, 2]","[2, 2, 3, 2, 1, 3, 1, 1, 3]","['hot', 'hot', 'normal', 'normal', 'normal', 'normal', 'hot', 'normal', 'normal']","[51, 46, 51, 51, 32, 51, 51, 10, 51]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.15, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.0]","[0, 139856, 34298, 0, 0, 89465, 138817, 56952, 143473]","[5000.0, 129501.68, 41358.03, 5000.0, 5000.0, 92653.83, 149856.82, 61986.7, 153704.38]","[1, 1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0]",0,1.0,818.1818181818181,9,644061.44,66984.55555555556,56952.0,1,0.1111111111111111,0.027777777777777776,8542.8,5,9,9,7,0.1111111111111111,0
460,"[nan, nan, nan, nan, nan, nan, nan, nan, 179.0, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 5.0, nan, nan, nan]","[49, 291, 320, 320, 320, 171, 320, 315, 192, 60, 17, 320]","[1, 1, 0, 2, 2, 1, 2, 1, 1, 1, 1, 0]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'medium', 'unknown', 'unknown', 'unknown']","['afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening', 'evening']","[4, 3, 0, 5, 0, 2, 0, 3, 3, 2, 2, 1]","[3, 0, 3, 3, 3, 3, 0, 3, 0, 1, 1, 1]","['cool', 'normal', 'normal', 'hot', 'cool', 'normal', 'normal', 'normal', 'hot', 'hot', 'hot', 'cool']","[7, 30, 51, 21, 51, 27, 35, 51, 51, 51, 51, 45]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 17.0, nan, nan]","[0.1, 0.15, 0.0, 0.15, 0.0, 0.15, 0.1, 0.0, 0.0, 0.0, 0.0, 0.15]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[168375, 92232, 0, 0, 0, 82143, 0, 133254, 31089, 131014, 34945, 0]","[162029.75, 82791.37, 5000.0, 5000.0, 5000.0, 74472.0, 5000.0, 139397.43, 39421.21, 131014.0, 44694.01, 5000.0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,20.0,981.8181818181819,12,698819.77,56087.666666666664,33017.0,3,0.25,0.06666666666666667,0.0,3,12,12,8,0.25,3
461,"[nan, nan, nan, nan, nan, nan, 590.0, nan, nan, nan, nan, nan, 353.0, nan]","[nan, nan, nan, nan, nan, nan, 8.0, nan, nan, nan, nan, nan, 2.0, nan]","[320, 271, 320, 12, 162, 17, 250, 320, 320, 299, 0, 235, 139, 4]","[2, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'medium', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'medium', 'unknown']","['morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening', 'evening']","[0, 5, 5, 5, 3, 1, 5, 1, 1, 6, 6, 1, 0, 2]","[3, 0, 0, 1, 0, 1, 1, 0, 1, 0, 2, 0, 0, 3]","['normal', 'normal', 'hot', 'hot', 'normal', 'normal', 'normal', 'hot', 'normal', 'normal', 'normal', 'hot', 'hot', 'hot']","[51, 51, 51, 51, 51, 51, 9, 51, 37, 51, 44, 33, 27, 51]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 9.0, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.2, 0.0, 0.2, 0.2, 0.2, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 138964, 0, 77375, 151358, 218342, 29730, 0, 0, 202606, 90350, 250004, 52943, 183167]","[5000.0, 143983.24, 5000.0, 87946.09, 158005.89, 225090.46, 30194.12, 5000.0, 5000.0, 205805.18, 79668.06, 220004.0, 51925.34, 186187.57]","[0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",2,20.0,1040.0,14,1408809.95,99631.35714285714,83862.5,4,0.2857142857142857,0.0642857142857143,0.0,1,14,14,11,0.2857142857142857,0
462,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[246, 320, 320, 152, 103, 141, 320, 56, 141, 86, 320]","[1, 2, 0, 1, 1, 1, 2, 1, 1, 1, 0]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']","['morning', 'morning', 'morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening', 'evening']","[0, 5, 5, 2, 6, 5, 0, 4, 6, 6, 3]","[0, 3, 3, 3, 3, 3, 3, 0, 0, 0, 3]","['hot', 'hot', 'hot', 'hot', 'normal', 'normal', 'cool', 'normal', 'normal', 'cool', 'normal']","[51, 51, 51, 30, 51, 51, 51, 51, 51, 51, 3]","[nan, nan, 33.0, nan, nan, nan, nan, nan, nan, nan, 12.0]","[0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1]","[149153, 0, 0, 93536, 93443, 89906, 0, 130420, 55632, 211840, 0]","[159515.52, 5000.0, 5000.0, 83059.19, 104954.32, 96296.88, 5000.0, 135496.34, 66227.06, 218416.33, 5000.0]","[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,6.0,1178.1818181818182,11,883965.64,74902.72727272728,89906.0,1,0.09090909090909091,0.013636363636363636,0.0,4,11,11,7,0.09090909090909091,0
463,"[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan]","[320, 320, 320, 320, 320, 320]","[0, 2, 2, 2, 2, 2]","['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']","['night', 'morning', 'morning', 'afternoon', 'afternoon', 'evening']","[6, 0, 3, 4, 4, 0]","[3, 0, 0, 3, 3, 0]","['normal', 'cool', 'normal', 'cool', 'normal', 'hot']","[6, 27, 51, 45, 10, 51]","[nan, nan, nan, nan, nan, nan]","[0.1, 0.1, 0.0, 0.1, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.15, 0.0]","[0, 0, 0, 0, 0, 0]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",1,-1.0,1440.0,6,30000.0,0.0,0.0,0,0.0,0.05000000000000001,0.0,3,6,6,1,0.0,0
464,"[nan, nan, nan, nan, 728.0, nan]","[nan, nan, nan, nan, 8.0, nan]","[320, 320, 320, 320, 225, 73]","[0, 2, 0, 0, 1, 1]","['unknown', 'unknown', 'unknown', 'unknown', 'medium', 'unknown']","['morning', 'morning', 'morning', 'afternoon', 'evening', 'evening']","[1, 6, 6, 6, 4, 4]","[3, 0, 3, 0, 3, 0]","['cool', 'hot', 'normal', 'normal', 'normal', 'normal']","[6, 4, 17, 51, 38, 51]","[nan, nan, nan, nan, nan, nan]","[0.15, 0.2, 0.2, 0.0, 0.15, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 58386, 93985]","[5000.0, 5000.0, 5000.0, 5000.0, 55898.65, 105109.94]","[0, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0]",0,3.0,981.8181818181819,6,181008.59,25395.166666666668,0.0,1,0.16666666666666666,0.11666666666666665,0.0,1,6,6,3,0.16666666666666666,0
465,"[nan, nan, 19.0, nan, 575.0, 474.0, 259.0, nan, nan, nan, nan, nan]","[nan, nan, 0.0, nan, 4.0, 8.0, 8.0, nan, nan, nan, nan, nan]","[320, 320, 115, 69, 194, 98, 160, 320, 320, 122, 167, 320]","[2, 0, 1, 1, 1, 1, 1, 2, 0, 1, 1, 0]","['unknown', 'unknown', 'medium', 'unknown', 'medium', 'high', 'low', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']","['morning', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'afternoon', 'evening', 'evening', 'evening']","[5, 5, 6, 1, 0, 4, 1, 2, 6, 5, 5, 3]","[3, 3, 1, 1, 3, 3, 0, 0, 3, 0, 3, 3]","['hot', 'hot', 'hot', 'hot', 'normal', 'normal', 'hot', 'normal', 'normal', 'cool', 'normal', 'normal']","[51, 19, 32, 20, 51, 51, 51, 51, 51, 51, 51, 20]","[nan, nan, nan, 12.0, nan, nan, nan, nan, nan, nan, nan, 9.0]","[0.0, 0.15, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05]","[0, 0, 51895, 205881, 41442, 124508, 21039, 0, 0, 52496, 83146, 0]","[5000.0, 5000.0, 51283.1, 205881.0, 46023.16, 131291.31, 28844.85, 5000.0, 5000.0, 55250.91, 91782.34, 5000.0]","[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,5.0,1360.0,12,635356.67,48367.25,31240.5,1,0.08333333333333333,0.020833333333333332,20588.1,1,12,12,8,0.08333333333333333,0
