order_id,user_id,order_timestamp,service_type,merchant_id,item_ids,price_subtotal,delivery_fee_before,delivery_fee_after,voucher_discount_pct,voucher_discount_amt,voucher_cashback_pct,voucher_cashback_amt,free_delivery_flag,promo_id_main,promo_id_delivery,total_spend
T00767,U00037,2025-06-07 17:45:39,GoFood,M00286,I00771,66960,11228.29,11228.29,15,10044.0,0,0.0,0,P009,,68144.29
T00768,U00685,2025-06-09 12:21:43,GoFood,M00166,I00405,32324,5887.97,0.0,0,0.0,10,3232.4,1,P051,P034,32324.0
T00769,U00266,2025-06-10 07:52:40,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00770,U00762,2025-06-16 21:33:59,GoRide,,,0,0.0,0.0,20,0.0,0,0.0,1,P031,P010,5000.0
T00771,U00061,2025-06-03 10:23:29,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00772,U00288,2025-06-07 11:54:31,GoFood,M00132,I00770|I00846,148436,9329.77,0.0,0,0.0,5,7421.8,1,P049,P015,148436.0
T00773,U00103,2025-06-03 14:13:36,GoFood,M00189,I00173|I00861,68704,4783.22,4783.22,20,13740.8,0,0.0,0,P025,,59746.42
T00774,U00482,2025-06-28 14:22:19,GoFood,M00140,I00827|I00251|I00784,141348,6734.99,6734.99,0,0.0,0,0.0,0,,,148082.99
T00775,U00555,2025-06-13 09:16:12,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00776,U00630,2025-06-15 06:57:35,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,0,P012,,5000.0
T00777,U00587,2025-06-25 07:33:58,GoRide,,,0,0.0,0.0,0,0.0,5,0.0,0,P002,,5000.0
T00778,U00502,2025-06-02 14:48:00,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00779,U00009,2025-06-22 11:56:53,GoFood,M00238,I00229|I00162,93193,10327.69,10327.69,0,0.0,0,0.0,0,,,103520.69
T00780,U00198,2025-06-20 07:39:34,GoRide,,,0,0.0,0.0,0,0.0,10,0.0,0,P058,,5000.0
T00781,U00290,2025-06-19 06:46:53,GoFood,M00079,I00757,27494,10967.57,10967.57,0,0.0,0,0.0,0,,,38461.57
T00782,U00600,2025-06-19 17:12:26,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00783,U00385,2025-06-14 12:44:56,GoFood,M00191,I00574,22102,3385.59,3385.59,0,0.0,0,0.0,0,,,25487.59
T00784,U00055,2025-06-28 19:24:49,GoFood,M00103,I00333|I00419|I00447,201708,11480.6,11480.6,0,0.0,5,10085.4,0,P058,,213188.6
T00785,U00091,2025-06-13 12:09:54,GoFood,M00290,I00445|I00453|I00788,138883,6296.68,6296.68,0,0.0,0,0.0,0,,,145179.68
T00786,U00243,2025-06-24 09:13:22,GoFood,M00178,I00202|I00492,55419,2841.71,2841.71,10,5541.9,0,0.0,0,P042,,52718.81
T00787,U00602,2025-06-30 14:55:03,GoFood,M00176,I00893|I00838|I00019,107110,3692.46,3692.46,20,21422.0,0,0.0,0,P023,,89380.46
T00788,U00295,2025-06-27 06:07:33,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00789,U00242,2025-06-02 22:27:27,GoFood,M00183,I00812,38404,10715.31,10715.31,0,0.0,0,0.0,0,,,49119.31
T00790,U00324,2025-06-09 16:33:52,GoFood,M00152,I00701|I00024,154859,8531.01,8531.01,0,0.0,0,0.0,0,,,163390.01
T00791,U00441,2025-06-27 11:08:30,GoFood,M00006,I00757,27494,11183.4,11183.4,0,0.0,0,0.0,0,,,38677.4
T00792,U00403,2025-06-18 21:52:14,GoFood,M00238,I00040|I00541,184344,9393.74,9393.74,10,18434.4,0,0.0,0,P031,,175303.34
T00793,U00175,2025-06-02 06:01:46,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00794,U00153,2025-06-09 20:14:03,GoFood,M00089,I00665|I00866,185631,7479.8,7479.8,20,30000.0,0,0.0,0,P023,,163110.8
T00795,U00761,2025-06-15 12:00:57,GoFood,M00293,I00738|I00713|I00551,182987,7983.45,7983.45,0,0.0,0,0.0,0,,,190970.45
T00796,U00449,2025-06-18 18:17:38,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00797,U00503,2025-06-01 14:44:24,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00798,U00759,2025-06-28 22:49:11,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00799,U00511,2025-06-11 06:51:56,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00800,U00125,2025-06-16 18:35:47,GoFood,M00001,I00412|I00172,70063,3803.62,3803.62,10,7006.3,0,0.0,0,P031,,66860.32
T00801,U00123,2025-06-04 21:31:06,GoFood,M00101,I00289,58475,9615.08,0.0,0,0.0,15,8771.25,1,P028,P003,58475.0
T00802,U00469,2025-06-15 09:05:05,GoRide,,,0,0.0,0.0,20,0.0,0,0.0,0,P009,,5000.0
T00803,U00027,2025-06-11 12:11:52,GoFood,M00184,I00525,41876,10798.06,10798.06,0,0.0,0,0.0,0,,,52674.06
T00804,U00758,2025-06-23 16:27:55,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00805,U00725,2025-06-22 09:02:03,GoFood,M00215,I00001|I00233,56313,7243.6,7243.6,15,8446.95,0,0.0,0,P012,,55109.65
T00806,U00327,2025-06-13 12:00:18,GoFood,M00282,I00001,26715,9767.68,9767.68,15,4007.25,0,0.0,0,P016,,32475.43
T00807,U00581,2025-06-10 18:16:49,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00808,U00799,2025-06-05 19:31:10,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,0,P038,,5000.0
T00809,U00532,2025-06-07 14:10:39,GoFood,M00215,I00278,45629,5936.96,5936.96,10,4562.9,0,0.0,0,P036,,47003.06
T00810,U00069,2025-06-26 07:53:48,GoFood,M00264,I00881|I00173,71223,5763.93,5763.93,15,10683.45,0,0.0,0,P059,,66303.48
T00811,U00400,2025-06-23 23:17:58,GoCar,,,0,0.0,0.0,0,0.0,5,0.0,0,P060,,5000.0
T00812,U00649,2025-06-15 13:36:07,GoFood,M00016,I00311,15759,5444.76,5444.76,0,0.0,0,0.0,0,,,21203.76
T00813,U00799,2025-06-04 13:01:22,GoFood,M00211,I00181|I00674,201401,5815.63,5815.63,0,0.0,0,0.0,0,,,207216.63
T00814,U00035,2025-06-19 12:29:33,GoFood,M00090,I00239|I00093,172777,10396.75,10396.75,10,17277.7,0,0.0,0,P038,,165896.05
T00815,U00797,2025-06-30 06:42:21,GoFood,M00293,I00708|I00371|I00713,92331,4301.64,4301.64,0,0.0,0,0.0,0,,,96632.64
T00816,U00264,2025-06-06 20:48:06,GoFood,M00273,I00737|I00741|I00092,186713,9243.37,9243.37,0,0.0,0,0.0,0,,,195956.37
T00817,U00480,2025-06-21 09:45:08,GoFood,M00288,I00036|I00433,61377,2787.82,0.0,10,6137.7,0,0.0,1,P012,P057,55239.3
T00818,U00253,2025-06-27 16:25:30,GoFood,M00040,I00839|I00266|I00020,248797,8937.18,8937.18,0,0.0,0,0.0,0,,,257734.18
T00819,U00701,2025-06-28 06:25:33,GoFood,M00111,I00449,46108,3974.66,0.0,15,6916.2,0,0.0,1,P052,P015,39191.8
T00820,U00167,2025-06-12 18:06:27,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,1,P042,P015,5000.0
T00821,U00066,2025-06-02 07:22:19,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00822,U00526,2025-06-12 17:33:43,GoFood,M00268,I00237,33307,8686.55,8686.55,20,6661.4,0,0.0,0,P027,,35332.15
T00823,U00017,2025-06-14 23:59:33,GoFood,M00089,I00328,32441,6865.59,6865.59,15,4866.15,0,0.0,0,P041,,34440.44
T00824,U00231,2025-06-01 08:38:39,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00825,U00281,2025-06-14 19:31:44,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00826,U00544,2025-06-23 22:37:11,GoFood,M00105,I00150|I00009|I00229,122479,7866.77,7866.77,0,0.0,0,0.0,0,,,130345.77
T00827,U00454,2025-06-05 07:03:22,GoFood,M00242,I00412,39141,2991.18,2991.18,0,0.0,0,0.0,0,,,42132.18
T00828,U00315,2025-06-22 09:24:01,GoRide,,,0,0.0,0.0,10,0.0,0,0.0,0,P007,,5000.0
T00829,U00796,2025-06-03 06:45:01,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00830,U00282,2025-06-21 08:32:10,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,1,,P018,5000.0
T00831,U00184,2025-06-29 22:45:36,GoFood,M00265,I00051|I00158|I00773,114509,9729.62,9729.62,0,0.0,0,0.0,0,,,124238.62
T00832,U00169,2025-06-12 14:22:59,GoFood,M00235,I00321|I00074|I00326,190528,6703.87,6703.87,0,0.0,0,0.0,0,,,197231.87
T00833,U00310,2025-06-01 09:19:22,GoFood,M00138,I00173|I00830|I00873,185144,9269.06,9269.06,0,0.0,0,0.0,0,,,194413.06
T00834,U00270,2025-06-14 06:55:02,GoRide,,,0,0.0,0.0,0,0.0,5,0.0,0,P049,,5000.0
T00835,U00059,2025-06-07 20:07:09,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00836,U00312,2025-06-18 09:13:54,GoCar,,,0,0.0,0.0,20,0.0,0,0.0,1,P052,P018,5000.0
T00837,U00754,2025-06-03 07:56:09,GoCar,,,0,0.0,0.0,0,0.0,15,0.0,1,P058,P018,5000.0
T00838,U00228,2025-06-15 13:32:14,GoFood,M00110,I00201,31621,7201.49,7201.49,10,3162.1,0,0.0,0,P041,,35660.39
T00839,U00212,2025-06-26 18:15:17,GoRide,,,0,0.0,0.0,10,0.0,0,0.0,0,P021,,5000.0
T00840,U00415,2025-06-26 20:24:28,GoFood,M00182,I00138|I00097|I00251,101829,4115.72,4115.72,0,0.0,0,0.0,0,,,105944.72
T00841,U00686,2025-06-23 10:06:54,GoFood,M00168,I00061|I00642,178866,6024.96,6024.96,0,0.0,0,0.0,0,,,184890.96
T00842,U00006,2025-06-20 12:14:59,GoFood,M00055,I00554,27247,5951.8,5951.8,0,0.0,0,0.0,0,,,33198.8
T00843,U00366,2025-06-24 15:34:57,GoRide,,,0,0.0,0.0,10,0.0,0,0.0,0,P022,,5000.0
T00844,U00195,2025-06-26 17:24:49,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00845,U00618,2025-06-22 14:22:32,GoFood,M00227,I00796,40104,3573.88,3573.88,15,6015.6,0,0.0,0,P059,,37662.28
T00846,U00493,2025-06-21 18:59:23,GoFood,M00058,I00463|I00529,108469,3242.23,0.0,0,0.0,15,16270.35,1,P014,P057,108469.0
T00847,U00335,2025-06-13 18:35:35,GoCar,,,0,0.0,0.0,15,0.0,0,0.0,1,P004,P003,5000.0
T00848,U00554,2025-06-26 21:07:38,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00849,U00129,2025-06-28 16:30:57,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00850,U00034,2025-06-03 12:25:55,GoFood,M00251,I00720,45593,9370.31,0.0,15,6838.95,0,0.0,1,P054,P030,38754.05
T00851,U00548,2025-06-23 12:20:35,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00852,U00498,2025-06-21 13:16:55,GoFood,M00306,I00150|I00882,72997,11109.36,11109.36,15,10949.55,0,0.0,0,P036,,73156.81
T00853,U00276,2025-06-19 08:37:06,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00854,U00178,2025-06-20 22:43:02,GoFood,M00053,I00634|I00895,55098,8698.95,8698.95,0,0.0,0,0.0,0,,,63796.95
T00855,U00377,2025-06-13 19:17:29,GoFood,M00049,I00369,104137,10165.28,10165.28,20,20827.4,0,0.0,0,P020,,93474.88
T00856,U00785,2025-06-24 21:33:13,GoFood,M00252,I00512|I00033,107499,11416.02,11416.02,15,16124.85,0,0.0,0,P043,,102790.17
T00857,U00714,2025-06-08 06:23:30,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00858,U00245,2025-06-15 10:02:20,GoFood,M00105,I00523,35169,7166.34,7166.34,0,0.0,0,0.0,0,,,42335.34
T00859,U00532,2025-06-16 14:44:37,GoFood,M00221,I00238|I00246,86525,10319.47,10319.47,10,8652.5,0,0.0,0,P020,,88191.97
T00860,U00393,2025-06-09 06:35:18,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00861,U00108,2025-06-13 18:38:03,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00862,U00238,2025-06-23 08:54:52,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00863,U00219,2025-06-14 07:41:30,GoRide,,,0,0.0,0.0,20,0.0,0,0.0,0,P009,,5000.0
T00864,U00637,2025-06-27 23:05:18,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,1,,P057,5000.0
T00865,U00684,2025-06-25 19:02:29,GoFood,M00038,I00097|I00421,80544,4102.31,4102.31,0,0.0,0,0.0,0,,,84646.31
T00866,U00765,2025-06-09 13:31:14,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00867,U00051,2025-06-16 23:29:54,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,1,P042,P010,5000.0
T00868,U00490,2025-06-03 19:58:43,GoFood,M00075,I00142,49809,4617.21,4617.21,15,7471.35,0,0.0,0,P054,,46954.86
T00869,U00017,2025-06-10 19:16:48,GoFood,M00056,I00307|I00374,132611,9158.84,0.0,15,19891.65,0,0.0,1,P012,P015,112719.35
T00870,U00478,2025-06-22 21:32:43,GoFood,M00012,I00298,52690,7818.9,7818.9,20,10538.0,0,0.0,0,P020,,49970.9
T00871,U00320,2025-06-16 10:12:12,GoFood,M00155,I00639,55505,4377.04,4377.04,15,8325.75,0,0.0,0,P059,,51556.29
T00872,U00423,2025-06-18 09:15:32,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00873,U00144,2025-06-26 21:51:47,GoFood,M00201,I00145,39681,5848.67,5848.67,0,0.0,10,3968.1,0,P058,,45529.67
T00874,U00338,2025-06-29 11:48:38,GoFood,M00280,I00659|I00226,77689,3311.25,3311.25,0,0.0,0,0.0,0,,,81000.25
T00875,U00147,2025-06-17 16:53:24,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00876,U00425,2025-06-12 16:34:01,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00877,U00449,2025-06-04 15:51:41,GoCar,,,0,0.0,0.0,20,0.0,0,0.0,0,P023,,5000.0
T00878,U00483,2025-06-01 22:53:09,GoFood,M00112,I00335|I00400,127371,10054.95,10054.95,0,0.0,0,0.0,0,,,137425.95
T00879,U00248,2025-06-08 19:28:16,GoFood,M00277,I00656|I00836,77293,5246.66,5246.66,0,0.0,0,0.0,0,,,82539.66
T00880,U00261,2025-06-26 16:06:16,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00881,U00205,2025-06-19 11:55:36,GoFood,M00236,I00886|I00460|I00744,151476,10951.53,10951.53,10,15147.6,0,0.0,0,P042,,147279.93
T00882,U00440,2025-06-07 09:53:26,GoRide,,,0,0.0,0.0,10,0.0,0,0.0,0,P042,,5000.0
T00883,U00019,2025-06-13 10:36:36,GoCar,,,0,0.0,0.0,20,0.0,0,0.0,1,P023,P030,5000.0
T00884,U00116,2025-06-22 15:37:48,GoFood,M00079,I00380|I00608,64403,4394.64,4394.64,0,0.0,0,0.0,0,,,68797.64
T00885,U00178,2025-06-20 14:45:56,GoFood,M00164,I00637|I00657|I00380,88396,8592.75,8592.75,0,0.0,0,0.0,0,,,96988.75
T00886,U00290,2025-06-16 02:38:04,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00887,U00363,2025-06-07 23:03:02,GoFood,M00035,I00365|I00555,76237,10223.02,0.0,20,15247.4,0,0.0,1,P054,P003,60989.6
T00888,U00311,2025-06-25 19:23:27,GoFood,M00281,I00504|I00550,39054,9581.14,0.0,0,0.0,10,3905.4,1,P029,P057,39054.0
T00889,U00446,2025-06-20 09:14:29,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00890,U00504,2025-06-20 14:48:44,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00891,U00751,2025-06-24 17:14:10,GoRide,,,0,0.0,0.0,10,0.0,0,0.0,1,P036,P018,5000.0
T00892,U00175,2025-06-12 14:46:25,GoFood,M00077,I00085|I00516|I00236,154643,11552.59,11552.59,0,0.0,0,0.0,0,,,166195.59
T00893,U00498,2025-06-02 18:29:58,GoFood,M00121,I00120|I00034,84615,7098.52,0.0,0,0.0,15,12692.25,1,P029,P057,84615.0
T00894,U00537,2025-06-01 23:58:52,GoFood,M00310,I00308|I00100|I00469,174437,4682.4,4682.4,0,0.0,0,0.0,0,,,179119.4
T00895,U00382,2025-06-30 14:38:10,GoFood,M00095,I00788,69733,6681.29,6681.29,20,13946.6,0,0.0,0,P006,,62467.69
T00896,U00496,2025-06-27 08:10:26,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00897,U00743,2025-06-25 20:13:43,GoFood,M00124,I00676,58160,10572.57,10572.57,15,8724.0,0,0.0,0,P033,,60008.57
T00898,U00662,2025-06-21 04:03:39,GoRide,,,0,0.0,0.0,0,0.0,10,0.0,1,P024,P048,5000.0
T00899,U00582,2025-06-26 18:58:07,GoFood,M00286,I00223,25155,7983.6,0.0,0,0.0,15,3773.25,1,P024,P057,25155.0
T00900,U00333,2025-06-19 11:57:26,GoFood,M00054,I00239,128057,11206.64,11206.64,0,0.0,0,0.0,0,,,139263.64
T00901,U00534,2025-06-05 13:03:39,GoFood,M00170,I00836|I00006|I00232,89255,2634.71,2634.71,0,0.0,0,0.0,0,,,91889.71
T00902,U00171,2025-06-07 11:15:16,GoFood,M00144,I00396|I00067|I00230,126034,6896.57,6896.57,0,0.0,0,0.0,0,,,132930.57
T00903,U00009,2025-06-16 22:13:19,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00904,U00261,2025-06-06 18:30:51,GoFood,M00134,I00655,49774,6887.76,6887.76,0,0.0,0,0.0,0,,,56661.76
T00905,U00578,2025-06-25 13:33:59,GoFood,M00043,I00868|I00666,58775,7867.63,7867.63,0,0.0,0,0.0,0,,,66642.63
T00906,U00531,2025-06-26 19:40:38,GoRide,,,0,0.0,0.0,20,0.0,0,0.0,0,P045,,5000.0
T00907,U00586,2025-06-07 17:17:15,GoCar,,,0,0.0,0.0,0,0.0,5,0.0,0,P001,,5000.0
T00908,U00052,2025-06-04 11:12:32,GoFood,M00051,I00689|I00759|I00183,127286,4332.54,4332.54,0,0.0,0,0.0,0,,,131618.54
T00909,U00577,2025-06-18 14:23:34,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00910,U00553,2025-06-11 06:03:15,GoFood,M00121,I00179|I00133,93733,3299.67,3299.67,0,0.0,0,0.0,0,,,97032.67
T00911,U00618,2025-06-22 07:55:35,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00912,U00715,2025-06-22 17:18:02,GoFood,M00051,I00262|I00656|I00783,129218,8352.66,8352.66,0,0.0,0,0.0,0,,,137570.66
T00913,U00778,2025-06-02 21:34:27,GoFood,M00095,I00634|I00772|I00665,101494,9961.0,9961.0,0,0.0,0,0.0,0,,,111455.0
T00914,U00563,2025-06-30 19:43:48,GoFood,M00256,I00240,18173,6667.25,6667.25,0,0.0,0,0.0,0,,,24840.25
T00915,U00440,2025-06-20 21:09:04,GoFood,M00004,I00095,32963,9955.71,9955.71,20,6592.6,0,0.0,0,P021,,36326.11
T00916,U00267,2025-06-08 07:18:57,GoRide,,,0,0.0,0.0,0,0.0,10,0.0,1,P026,P013,5000.0
T00917,U00264,2025-06-24 21:28:30,GoFood,M00151,I00555|I00006|I00119,51704,7727.21,7727.21,20,10340.8,0,0.0,0,P032,,49090.41
T00918,U00232,2025-06-21 17:34:18,GoCar,,,0,0.0,0.0,0,0.0,15,0.0,0,P037,,5000.0
T00919,U00206,2025-06-25 05:13:54,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,0,P043,,5000.0
T00920,U00676,2025-06-14 15:00:56,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00921,U00605,2025-06-20 14:36:01,GoFood,M00306,I00882|I00221|I00602,145452,3713.69,3713.69,0,0.0,0,0.0,0,,,149165.69
T00922,U00443,2025-06-29 13:35:16,GoFood,M00247,I00647|I00443|I00201,146393,5711.31,5711.31,0,0.0,0,0.0,0,,,152104.31
T00923,U00329,2025-06-30 08:23:29,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00924,U00338,2025-06-04 06:09:04,GoFood,M00030,I00656|I00847|I00129,127912,9760.72,0.0,0,0.0,0,0.0,1,,P030,127912.0
T00925,U00469,2025-06-19 13:52:44,GoFood,M00182,I00194,26630,9554.1,0.0,10,2663.0,0,0.0,1,P009,P034,23967.0
T00926,U00704,2025-06-08 16:00:38,GoRide,,,0,0.0,0.0,20,0.0,0,0.0,0,P054,,5000.0
T00927,U00284,2025-06-27 18:19:44,GoFood,M00225,I00875|I00591|I00331,97805,3359.75,3359.75,0,0.0,0,0.0,0,,,101164.75
T00928,U00670,2025-06-10 21:06:38,GoFood,M00100,I00814|I00384,162803,8596.49,8596.49,0,0.0,0,0.0,0,,,171399.49
T00929,U00620,2025-06-09 00:08:49,GoRide,,,0,0.0,0.0,20,0.0,0,0.0,0,P040,,5000.0
T00930,U00037,2025-06-16 16:32:26,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00931,U00664,2025-06-29 11:09:22,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00932,U00787,2025-06-25 07:46:52,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00933,U00337,2025-06-26 11:28:45,GoFood,M00259,I00597|I00772,67087,6232.82,6232.82,0,0.0,0,0.0,0,,,73319.82
T00934,U00506,2025-06-08 21:15:19,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00935,U00338,2025-06-27 23:14:15,GoFood,M00127,I00152,29665,6367.39,6367.39,0,0.0,0,0.0,0,,,36032.39
T00936,U00425,2025-06-14 07:41:13,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00937,U00768,2025-06-11 13:29:59,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,1,,P018,5000.0
T00938,U00045,2025-06-14 17:50:59,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,1,P038,P018,5000.0
T00939,U00738,2025-06-07 07:28:20,GoCar,,,0,0.0,0.0,15,0.0,0,0.0,0,P021,,5000.0
T00940,U00297,2025-06-24 16:17:38,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00941,U00761,2025-06-28 07:56:40,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00942,U00394,2025-06-10 17:35:44,GoFood,M00101,I00038|I00400|I00402,110000,6732.86,6732.86,0,0.0,0,0.0,0,,,116732.86
T00943,U00374,2025-06-11 14:21:06,GoFood,M00050,I00019|I00725,71998,3994.28,3994.28,0,0.0,0,0.0,0,,,75992.28
T00944,U00696,2025-06-08 06:28:43,GoFood,M00171,I00194|I00027|I00816,120977,10732.51,10732.51,0,0.0,0,0.0,0,,,131709.51
T00945,U00131,2025-06-16 11:28:19,GoFood,M00148,I00480,58569,10908.88,10908.88,0,0.0,0,0.0,0,,,69477.88
T00946,U00452,2025-06-25 22:07:42,GoFood,M00223,I00895|I00814|I00346,217109,5595.33,5595.33,0,0.0,0,0.0,0,,,222704.33
T00947,U00097,2025-06-23 18:12:23,GoFood,M00140,I00362|I00282,118889,11094.14,11094.14,0,0.0,0,0.0,0,,,129983.14
T00948,U00649,2025-06-22 11:23:49,GoFood,M00294,I00694|I00422|I00281,110173,7502.93,0.0,10,11017.3,0,0.0,1,P006,P003,99155.7
T00949,U00429,2025-06-18 14:31:38,GoFood,M00011,I00517|I00012|I00724,206704,3772.31,3772.31,0,0.0,0,0.0,0,,,210476.31
T00950,U00147,2025-06-01 19:17:03,GoFood,M00224,I00031,47102,2905.0,2905.0,0,0.0,0,0.0,0,,,50007.0
T00951,U00628,2025-06-02 19:01:06,GoFood,M00043,I00524,56695,8357.28,8357.28,0,0.0,0,0.0,0,,,65052.28
T00952,U00428,2025-06-03 12:15:10,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00953,U00741,2025-06-02 16:44:40,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00954,U00124,2025-06-25 16:43:20,GoFood,M00254,I00596,49012,10853.42,10853.42,0,0.0,0,0.0,0,,,59865.42
T00955,U00118,2025-06-16 11:43:00,GoFood,M00160,I00222,94073,5080.04,5080.04,0,0.0,0,0.0,0,,,99153.04
T00956,U00734,2025-06-01 21:41:00,GoRide,,,0,0.0,0.0,20,0.0,0,0.0,1,P043,P013,5000.0
T00957,U00084,2025-06-17 19:36:59,GoFood,M00207,I00213|I00305,143077,10196.47,0.0,0,0.0,0,0.0,1,,P018,143077.0
T00958,U00452,2025-06-19 21:23:07,GoFood,M00211,I00630,24693,8085.25,8085.25,0,0.0,0,0.0,0,,,32778.25
T00959,U00079,2025-06-14 09:10:26,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00960,U00016,2025-06-19 21:31:36,GoFood,M00257,I00855|I00847|I00536,129111,8576.88,0.0,15,19366.65,0,0.0,1,P054,P018,109744.35
T00961,U00318,2025-06-29 13:02:56,GoFood,M00097,I00730,82193,6327.04,6327.04,10,8219.3,0,0.0,0,P022,,80300.74
T00962,U00544,2025-06-28 13:23:18,GoFood,M00174,I00368|I00210|I00256,161432,4042.69,4042.69,0,0.0,10,16143.2,0,P049,,165474.69
T00963,U00558,2025-06-09 13:05:53,GoFood,M00100,I00002,39397,10166.32,10166.32,15,5909.55,0,0.0,0,P009,,43653.77
T00964,U00324,2025-06-01 09:24:39,GoFood,M00207,I00237|I00174|I00138,173125,5794.49,5794.49,0,0.0,0,0.0,0,,,178919.49
T00965,U00280,2025-06-19 21:57:00,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00966,U00293,2025-06-11 19:05:07,GoFood,M00035,I00365,57117,10117.58,10117.58,0,0.0,5,2855.85,0,P011,,67234.58
T00967,U00484,2025-06-30 01:27:57,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T00968,U00588,2025-06-30 11:27:53,GoFood,M00198,I00420,16292,4204.52,4204.52,0,0.0,0,0.0,0,,,20496.52
T00969,U00164,2025-06-09 09:14:00,GoCar,,,0,0.0,0.0,20,0.0,0,0.0,0,P006,,5000.0
T00970,U00394,2025-06-12 12:20:00,GoFood,M00058,I00767|I00546,117597,11408.78,0.0,20,23519.4,0,0.0,1,P033,P018,94077.6
T00971,U00249,2025-06-30 10:07:21,GoCar,,,0,0.0,0.0,15,0.0,0,0.0,0,P033,,5000.0
